sku_produto_final,produto_final,sku_item,descricao_item,qtd_padrao,unidade
05004034,Barra FF Choco Maniko 100g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.0096,KG
05004034,Barra FF Choco Maniko 100g,0140106805,Açúcar refinado,0.02696,KG
05004034,Barra FF Choco Maniko 100g,03001001,Leite em Pó integral,0.02,KG
05004034,Barra FF Choco Maniko 100g,9990107001,MANTEIGA DE CACAU desodorizada,0.0232,KG
05004034,Barra FF Choco Maniko 100g,9990111005,Lecitina de Soja,0.00024,LT
05004034,Barra FF Choco Maniko 100g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.08,KG
05004034,Barra FF Choco Maniko 100g,0110109014,Castanha do Pará - Acará-Açu (PA),0.01,KG
05004034,Barra FF Choco Maniko 100g,9990111029,Manga Desidratada,0.005,KG
05004034,Barra FF Choco Maniko 100g,9990111030,Coco em lasca,0.005,KG
05004034,Barra FF Choco Maniko 100g,0050321004,Barras 100g  castanhas Maniko,1,PC
05004034,Barra FF Choco Maniko 100g,0190213055,Caixa de papel com visor barra,1,PC
05004034,Barra FF Choco Maniko 100g,0190213056,Envelope plastico transparente,1,PC
05004034,Barra FF Choco Maniko 100g,9990712005,Etiqueta de diferenciação Maniko,1,PC
05004034,Barra FF Choco Maniko 100g,9990712014,Etiqueta branca Maniko,1,PC
05004035,Barra FF Chocolate ao leite Ezotika 100g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.01056,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.01056,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.0096,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.0096,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,0140106805,Açúcar refinado,0.02696,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,03001001,Leite em Pó integral,0.02,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,9990107001,MANTEIGA DE CACAU desodorizada,0.0232,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,9990111005,Lecitina de Soja,0.00024,LT
05004035,Barra FF Chocolate ao leite Ezotika 100g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.08,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,9990111031,Amêndoa,0.01,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,9990111032,Damasco desidratado,0.005,KG
05004035,Barra FF Chocolate ao leite Ezotika 100g,9990111034,Cranberry desidratada,0.005,PC
05004035,Barra FF Chocolate ao leite Ezotika 100g,0050321005,Barras 100g   Ezotika,1,PC
05004035,Barra FF Chocolate ao leite Ezotika 100g,0190213055,Caixa de papel com visor barra,1,PC
05004035,Barra FF Chocolate ao leite Ezotika 100g,0190213056,Envelope plastico transparente,1,PC
05004035,Barra FF Chocolate ao leite Ezotika 100g,9990712006,Etiqueta de diferenciação Ezotika,1,PC
05004035,Barra FF Chocolate ao leite Ezotika 100g,9990712015,Etiqueta branca Ezotika,1,PC
05004036,Barra FF Chocol ao leite Pistako 100g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.01056,KG
05004036,Barra FF Chocol ao leite Pistako 100g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.01056,KG
05004036,Barra FF Chocol ao leite Pistako 100g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.0096,KG
05004036,Barra FF Chocol ao leite Pistako 100g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.0096,KG
05004036,Barra FF Chocol ao leite Pistako 100g,0140106805,Açúcar refinado,0.02696,KG
05004036,Barra FF Chocol ao leite Pistako 100g,03001001,Leite em Pó integral,0.02,KG
05004036,Barra FF Chocol ao leite Pistako 100g,9990107001,MANTEIGA DE CACAU desodorizada,0.0232,KG
05004036,Barra FF Chocol ao leite Pistako 100g,9990111005,Lecitina de Soja,0.00024,LT
05004036,Barra FF Chocol ao leite Pistako 100g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.08,KG
05004036,Barra FF Chocol ao leite Pistako 100g,9990111010,Pistache,0.01,KG
05004036,Barra FF Chocol ao leite Pistako 100g,9990111036,Tâmara seca,0.005,KG
05004036,Barra FF Chocol ao leite Pistako 100g,9990111037,Uva Passa branca seca,0.005,KG
05004036,Barra FF Chocol ao leite Pistako 100g,0050321007,Barras 100g      Pistako,1,PC
05004036,Barra FF Chocol ao leite Pistako 100g,0190213055,Caixa de papel com visor barra,1,PC
05004036,Barra FF Chocol ao leite Pistako 100g,0190213056,Envelope plastico transparente,1,PC
05004036,Barra FF Chocol ao leite Pistako 100g,9990712008,Etiqueta de diferenciação Pistako,1,PC
05004036,Barra FF Chocol ao leite Pistako 100g,9990712017,Etiqueta branca Pistako,1,PC
05004037,Barra FF Choco Speculoos Crocanto 100g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.01056,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.01056,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.0096,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.0096,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,0140106805,Açúcar refinado,0.02696,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,03001001,Leite em Pó integral,0.02,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,9990107001,MANTEIGA DE CACAU desodorizada,0.0232,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,9990111005,Lecitina de Soja,0.00024,LT
05004037,Barra FF Choco Speculoos Crocanto 100g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.08,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,9990111038,Speculoos,0.01,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,9990111039,Avelã torrada,0.005,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,9990111040,Banana seca,0.005,KG
05004037,Barra FF Choco Speculoos Crocanto 100g,0050321008,Barras 100g    Speculoos Crocanto,1,PC
05004037,Barra FF Choco Speculoos Crocanto 100g,0190213055,Caixa de papel com visor barra,1,PC
05004037,Barra FF Choco Speculoos Crocanto 100g,0190213056,Envelope plastico transparente,1,PC
05004037,Barra FF Choco Speculoos Crocanto 100g,9990712009,Etiqueta de diferenciação Speculoos,1,PC
05004037,Barra FF Choco Speculoos Crocanto 100g,9990712018,Etiqueta branca Speculoos,1,PC
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.006336,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.006336,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.00576,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.00576,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0140106805,Açúcar refinado,0.016176,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,03001001,Leite em Pó integral,0.012,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990107001,MANTEIGA DE CACAU desodorizada,0.01392,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111005,Lecitina de Soja,0.000144,LT
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.048,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990311009,Recheio Yara Maracujá,0.019,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990311038,Recheio Caramelo Maracujá,0.013,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0050305025,FORMIGUEIRO MARACUJÁ 16g,5,UN
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0190213072,Caixa formigueiro Maracuja,1,PC
05004043,Formigueiro Caramelo de Maracujá Cx 80g,019021424,CARTÃO QR,1,UN
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990712045,Etiqueta Lacre 2 - Adesivo transparente,1,PC
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0140106805,Açúcar refinado,0.005426,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111000,Agua Mineral sem gás,0.006623,LT
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111004,Baunilha em Fava,8e-06,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111007,Clara em Pó,0.000258,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111008,Xarope de glucose,0.006088,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111009,Gelatina incolor,0.000274,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990311038,Recheio Caramelo Maracujá,0.000893,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,0140106805,Açúcar refinado,0.004042,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111000,Agua Mineral sem gás,0.001236,LT
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111004,Baunilha em Fava,9e-06,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111005,Lecitina de Soja,5.2e-05,LT
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111006,Manteiga de Leite,0.001079,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111008,Xarope de glucose,0.002317,KG
05004043,Formigueiro Caramelo de Maracujá Cx 80g,9990111015,Polpa Maracujá,0.005157,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.006336,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.006336,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.00576,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.00576,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,0140106805,Açúcar refinado,0.016176,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,03001001,Leite em Pó integral,0.012,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990107001,MANTEIGA DE CACAU desodorizada,0.01392,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990111005,Lecitina de Soja,0.000144,LT
05004044,Formigueiro Praliné de Avelã Cx 80g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.048,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990311032,Recheio Yara Praliné,0.019,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990311043,Praliné de Avelã,0.013,PC
05004044,Formigueiro Praliné de Avelã Cx 80g,0190213071,Caixa formigueiro Praliné,1,PC
05004044,Formigueiro Praliné de Avelã Cx 80g,019021424,CARTÃO QR,1,UN
05004044,Formigueiro Praliné de Avelã Cx 80g,05104025,Formigueiro Praliné de Avelã 16g,5,PC
05004044,Formigueiro Praliné de Avelã Cx 80g,9990712045,Etiqueta Lacre 2 - Adesivo transparente,1,PC
05004044,Formigueiro Praliné de Avelã Cx 80g,0050305023,FORMIGUEIRO AVELÃ 16g,5,UN
05004044,Formigueiro Praliné de Avelã Cx 80g,0140106805,Açúcar refinado,0.005426,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990111000,Agua Mineral sem gás,0.006623,LT
05004044,Formigueiro Praliné de Avelã Cx 80g,9990111004,Baunilha em Fava,8e-06,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990111007,Clara em Pó,0.000258,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990111008,Xarope de glucose,0.006088,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990111009,Gelatina incolor,0.000274,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990311043,Praliné de Avelã,0.000893,PC
05004044,Formigueiro Praliné de Avelã Cx 80g,0140106805,Açúcar refinado,0.005557,KG
05004044,Formigueiro Praliné de Avelã Cx 80g,9990111020,Avelã,0.008336,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.006336,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.006336,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.00576,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.00576,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,0140106805,Açúcar refinado,0.016176,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,03001001,Leite em Pó integral,0.012,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990107001,MANTEIGA DE CACAU desodorizada,0.01392,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990111005,Lecitina de Soja,0.000144,LT
05004045,Formigueiro Praliné de Pistache Cx 80g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.048,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990311003,Recheio Yara Pistache,0.019,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990311004,Praliné Pistache,0.013,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,0190213065,Caixa formigueiro Pistache,1,PC
05004045,Formigueiro Praliné de Pistache Cx 80g,019021424,CARTÃO QR,1,UN
05004045,Formigueiro Praliné de Pistache Cx 80g,05104032,Formigueiro Praliné de Pistache 16g,5,PC
05004045,Formigueiro Praliné de Pistache Cx 80g,9990712045,Etiqueta Lacre 2 - Adesivo transparente,1,PC
05004045,Formigueiro Praliné de Pistache Cx 80g,0050305024,FORMIGUEIRO PISTACHE 16g,5,UN
05004045,Formigueiro Praliné de Pistache Cx 80g,0140106805,Açúcar refinado,0.005426,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990111000,Agua Mineral sem gás,0.006623,LT
05004045,Formigueiro Praliné de Pistache Cx 80g,9990111004,Baunilha em Fava,8e-06,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990111007,Clara em Pó,0.000258,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990111008,Xarope de glucose,0.006088,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990111009,Gelatina incolor,0.000274,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990311004,Praliné Pistache,0.000893,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,0140106805,Açúcar refinado,0.005423,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,03001001,Leite em Pó integral,0.000362,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990111010,Pistache,0.006487,KG
05004045,Formigueiro Praliné de Pistache Cx 80g,9990111031,Amêndoa,0.001621,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.046236,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050302002,Amêndoa de Cacau Torrada - Sakaguchi(PA),0.046236,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050303003,Nibs de Cacau - Sakaguchi(PA),0.042033,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050304004,Liquor de Cacau - Sakaguchi (PA),0.042033,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0140106004,Açúcar Demerara,0.021017,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,9990307005,Manteiga de Cacau Yanomami terc,0.009808,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050108008,Biscoito de castanha do Pará,0.079645,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050111002,Aromatizante Puxuri,3e-05,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050305009,Massa de Chocolate - Chocolate 60% - Sak,0.070055,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,9990111001,Flor de Sal,0.00027,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050308011,Biscoito de castanha do Pará banhado com,0.15,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
05004047,Biscoito Cast. Pará Chocolate 60% 150g,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0.0033,KG
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0050308014,Biscoito 150 gr com choco,1,PC
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0190213062,Caixa Biscoitos Fundo choco,1,PC
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0190213063,Caixa Biscoitos luva choco,1,PC
05004047,Biscoito Cast. Pará Chocolate 60% 150g,019021424,CARTÃO QR,1,UN
05004047,Biscoito Cast. Pará Chocolate 60% 150g,9990712045,Etiqueta Lacre 2 - Adesivo transparente,1,PC
05004047,Biscoito Cast. Pará Chocolate 60% 150g,0070301006,Amêndoa de Cacau Seca Aprovada - Yanomam,0.011634,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0210101001,Amêndoa de Cupuaçu - Sakaguchi (PA),0.041867,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0210303001,Nibs de Cupuaçu - Sakaguchi,0.038061,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0050108008,Biscoito de castanha do Pará,0.079486,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0210305004,Massa  de Cupuaçu - Sakaguchi,0.070484,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,9990111001,Flor de Sal,3e-05,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0050308012,BISCOITO DE CASTANHA DO PARÁ COM COBERTU,0.15,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
05004048,Biscoito Cast. Pará Cupulate 70% 150g,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0.0033,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0050302010,Amêndoa de Cupuaçu Torrada - SAKAGUCHI,0.041867,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0050303010,LIQUOR DE CUPUAÇU -SAKAGUCHI,0.038061,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0140106004,Açúcar Demerara,0.011982,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,9990107001,MANTEIGA DE CACAU desodorizada,0.02044,KG
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0050308015,Biscoito 150 gr com Cupu,1,PC
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0190213074,Caixa Biscoitos Fundo cupu,1,PC
05004048,Biscoito Cast. Pará Cupulate 70% 150g,0190213075,Caixa Biscoitos luva cupu,1,PC
05004048,Biscoito Cast. Pará Cupulate 70% 150g,019021424,CARTÃO QR,1,UN
05004048,Biscoito Cast. Pará Cupulate 70% 150g,9990712045,Etiqueta Lacre 2 - Adesivo transparente,1,PC
05004052,Caixa Presente a Granel | 100g,0190213066,Berço para caixa 18x12x4cm M,1,PC
05004056,Barra ES Leite Praliné de Pistache 80g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.004633,KG
05004056,Barra ES Leite Praliné de Pistache 80g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.004633,KG
05004056,Barra ES Leite Praliné de Pistache 80g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.004212,KG
05004056,Barra ES Leite Praliné de Pistache 80g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.005418,KG
05004056,Barra ES Leite Praliné de Pistache 80g,0140106805,Açúcar refinado,0.015216,KG
05004056,Barra ES Leite Praliné de Pistache 80g,03001001,Leite em Pó integral,0.011287,KG
05004056,Barra ES Leite Praliné de Pistache 80g,9990107001,MANTEIGA DE CACAU desodorizada,0.013093,KG
05004056,Barra ES Leite Praliné de Pistache 80g,9990111005,Lecitina de Soja,0.000135,LT
05004056,Barra ES Leite Praliné de Pistache 80g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0351,KG
05004056,Barra ES Leite Praliné de Pistache 80g,9990311031,Praliné Pistache colagem,0.0449,KG
05004056,Barra ES Leite Praliné de Pistache 80g,0050321011,Barras com recheios - 80g   Pistache,1,UN
05004056,Barra ES Leite Praliné de Pistache 80g,0190213056,Envelope plastico transparente,1,PC
05004056,Barra ES Leite Praliné de Pistache 80g,0190213166,Caixa ES Ao Leite Praliné de Pistache,1,PC
05004056,Barra ES Leite Praliné de Pistache 80g,019021424,CARTÃO QR,1,UN
05004056,Barra ES Leite Praliné de Pistache 80g,9990107001,MANTEIGA DE CACAU desodorizada,0.000471,KG
05004056,Barra ES Leite Praliné de Pistache 80g,0140106805,Açúcar refinado,0.012255,KG
05004056,Barra ES Leite Praliné de Pistache 80g,03001001,Leite em Pó integral,0.00082,KG
05004056,Barra ES Leite Praliné de Pistache 80g,9990111010,Pistache,0.01466,KG
05004056,Barra ES Leite Praliné de Pistache 80g,9990111031,Amêndoa,0.003664,KG
05004056,Barra ES Leite Praliné de Pistache 80g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.010049,KG
05004056,Barra ES Leite Praliné de Pistache 80g,9990107001,MANTEIGA DE CACAU desodorizada,0.002981,KG
05004056,Barra ES Leite Praliné de Pistache 80g,9990307008,Pomada de manteiga de cacau,0.000471,PC
05004056,Barra ES Leite Praliné de Pistache 80g,9990311004,Praliné Pistache,0.031399,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.004633,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.004633,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.004212,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.005418,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,0140106805,Açúcar refinado,0.015216,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,03001001,Leite em Pó integral,0.011287,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,9990107001,MANTEIGA DE CACAU desodorizada,0.013093,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,9990111005,Lecitina de Soja,0.000135,LT
05004057,Barra ES ao Leite Praliné de Avelã 80g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0351,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,9990311030,Praliné de Avelã colagem,0.0449,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,0050321013,Barras com recheios - 80g  com praliné,1,UN
05004057,Barra ES ao Leite Praliné de Avelã 80g,0190213056,Envelope plastico transparente,1,PC
05004057,Barra ES ao Leite Praliné de Avelã 80g,0190213164,Caixa ES Ao Leite Praliné Avelã,1,PC
05004057,Barra ES ao Leite Praliné de Avelã 80g,019021424,CARTÃO QR,1,UN
05004057,Barra ES ao Leite Praliné de Avelã 80g,9990107001,MANTEIGA DE CACAU desodorizada,0.000471,KG
05004057,Barra ES ao Leite Praliné de Avelã 80g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.010049,KG
