numero_op,sku_produto_final,sku_material,descricao_material,qtd_consumo,qtd_previsto,qtd_diferenca,data_registro,data_producao,status
4614,0050304005,0050303003,Nibs de Cacau - Sakaguchi(PA),8,0,8,2026-07-16,2026-07-01,Produzida
4614,0050304005,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0,4.8,-4.8,2026-07-16,2026-07-01,Produzida
4615,05004057,0050321013,Barras com recheios - 80g  com praliné,140,140,0,2026-07-16,2026-07-16,Produzida
4615,05004057,0190213056,Envelope plastico transparente,140,140,0,2026-07-16,2026-07-16,Produzida
4615,05004057,0190213164,Caixa ES Ao Leite Praliné Avelã,140,140,0,2026-07-16,2026-07-16,Produzida
4615,05004057,019021424,CARTÃO QR,140,140,0,2026-07-16,2026-07-16,Produzida
4616,0050321013,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,4.914,4.914,0,2026-07-16,2026-07-01,Produzida
4616,0050321013,9990311030,Praliné de Avelã colagem,7.743,6.286,1.457,2026-07-16,2026-07-01,Produzida
4617,9990311030,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,3.5808,3.5808,0,2026-07-16,2026-07-06,Produzida
4617,9990311030,9990107001,MANTEIGA DE CACAU desodorizada,1.0624,1.0624,0,2026-07-16,2026-07-06,Produzida
4617,9990311030,9990307008,Pomada de manteiga de cacau,0,0.168,-0.168,2026-07-16,2026-07-06,Produzida
4617,9990311030,9990311043,Praliné de Avelã,12,11.1888,0.8112,2026-07-16,2026-07-06,Produzida
4618,9990311043,0140106805,Açúcar refinado,5,4.8,0.2,2026-07-16,2026-07-06,Produzida
4618,9990311043,9990111020,Avelã,10.26,7.2,3.06,2026-07-16,2026-07-06,Produzida
4619,9990311038,0140106805,Açúcar refinado,3.4908,2.4436,1.0472,2026-07-16,2026-07-06,Produzida
4619,9990311038,9990111000,Agua Mineral sem gás,0,0.7476,-0.7476,2026-07-16,2026-07-06,Produzida
4619,9990311038,9990111004,Baunilha em Fava,0.0072,0.005,0.0022,2026-07-16,2026-07-06,Produzida
4619,9990311038,9990111005,Lecitina de Soja,0.0456,0.0319,0.0137,2026-07-16,2026-07-06,Produzida
4619,9990311038,9990111006,Manteiga de Leite,1,0.6527,0.3473,2026-07-16,2026-07-06,Produzida
4619,9990311038,9990111008,Xarope de glucose,2.2517,1.4011,0.8506,2026-07-16,2026-07-06,Produzida
4619,9990311038,9990111015,Polpa Maracujá,3.8,3.1181,0.6819,2026-07-16,2026-07-06,Produzida
4620,05004056,0050321011,Barras com recheios - 80g   Pistache,64,64,0,2026-07-16,2026-07-16,Produzida
4620,05004056,0190213056,Envelope plastico transparente,64,64,0,2026-07-16,2026-07-16,Produzida
4620,05004056,0190213166,Caixa ES Ao Leite Praliné de Pistache,64,64,0,2026-07-16,2026-07-16,Produzida
4620,05004056,019021424,CARTÃO QR,64,64,0,2026-07-16,2026-07-16,Produzida
4621,0050321011,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,2.2464,2.2464,0,2026-07-16,2026-07-14,Produzida
4621,0050321011,9990311031,Praliné Pistache colagem,2.8736,2.8736,0,2026-07-16,2026-07-14,Produzida
4622,05104081,0050321024,Barra 80 GR  Caram de Maracujá+praliné,36,36,0,2026-07-16,2026-07-16,Produzida
4622,05104081,0190213056,Envelope plastico transparente,0,36,-36,2026-07-16,2026-07-16,Produzida
4623,05104109,0050305026,Mini Lua Cheia Ao Leite 10g,20,20,0,2026-07-16,2026-07-15,Produzida
4624,05104110,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0405,0.0405,0,2026-07-16,2026-07-15,Produzida
4624,05104110,9990311030,Praliné de Avelã colagem,0.0495,0.0495,0,2026-07-16,2026-07-15,Produzida
4626,05104111,0020305008,Massa de Chocolate - Mocajuba Intenso,0.0405,0,0.0405,2026-07-16,2026-07-15,Produzida
4626,05104111,0260305001,Massa de Chocolate - Moju Intenso,0,0.0405,-0.0405,2026-07-16,2026-07-15,Produzida
4626,05104111,9990311030,Praliné de Avelã colagem,0.0495,0.0495,0,2026-07-16,2026-07-15,Produzida
4627,05104112,0020305008,Massa de Chocolate - Mocajuba Intenso,0.0495,0,0.0495,2026-07-16,2026-07-15,Produzida
4627,05104112,0260305001,Massa de Chocolate - Moju Intenso,0,0.0495,-0.0495,2026-07-16,2026-07-15,Produzida
4627,05104112,9990311025,Ganache Chocolate intenso,0.0605,0.0605,0,2026-07-16,2026-07-15,Produzida
4628,05104113,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.11,0.11,0,2026-07-16,2026-07-15,Produzida
4630,05104114,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.045,0.045,0,2026-07-16,2026-07-15,Produzida
4630,05104114,9990311031,Praliné Pistache colagem,0.055,0.055,0,2026-07-16,2026-07-15,Produzida
4631,05104115,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.09,0.09,0,2026-07-16,2026-07-15,Produzida
4631,05104115,9990311042,Recheio Doce de Cupuaçu,0.11,0.11,0,2026-07-16,2026-07-15,Produzida
4632,9990311042,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.1374,0.1374,0,2026-07-16,2026-07-15,Produzida
4632,9990311042,9990107001,MANTEIGA DE CACAU desodorizada,0.0023,0.0023,0,2026-07-16,2026-07-15,Produzida
4632,9990311042,9990111006,Manteiga de Leite,0.0205,0.0205,0,2026-07-16,2026-07-15,Produzida
4632,9990311042,9990111008,Xarope de glucose,0.0252,0.0252,0,2026-07-16,2026-07-15,Produzida
4632,9990311042,9990111021,DEXTROSE,0.0343,0.0343,0,2026-07-16,2026-07-15,Produzida
4632,9990311042,9990111023,Sorbitol em Pó,0.0275,0.0275,0,2026-07-16,2026-07-15,Produzida
4632,9990311042,9990111059,Cupuaçu Liofilizado,0.012,0.012,0,2026-07-16,2026-07-15,Produzida
4632,9990311042,9990315026,Polpa de Cupuaçu Reduzida,0.0526,0.0526,0,2026-07-16,2026-07-15,Produzida
4634,05104116,0020305008,Massa de Chocolate - Mocajuba Intenso,0.09,0,0.09,2026-07-16,2026-07-15,Produzida
4634,05104116,0260305001,Massa de Chocolate - Moju Intenso,0,0.09,-0.09,2026-07-16,2026-07-15,Produzida
4634,05104116,9990311013,Ganache de Taperebá,0.11,0.11,0,2026-07-16,2026-07-15,Produzida
4635,9990311013,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.1304,0.1322,-0.0018,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990107001,MANTEIGA DE CACAU desodorizada,0.0039,0,0.0039,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990111006,Manteiga de Leite,0.0138,0.0198,-0.006,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990111008,Xarope de glucose,0.005,0.0243,-0.0193,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990111021,DEXTROSE,0.0033,0.033,-0.0297,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990111023,Sorbitol em Pó,0.0107,0.0264,-0.0157,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990111053,MALTODEXTRINA DE10 1910,0.0025,0,0.0025,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990111054,Sorbato de Potássio Granulado,0.0003,0,0.0003,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990111058,Tapereba Liofilizado,0.022,0.024,-0.002,2026-07-16,2026-07-15,Produzida
4635,9990311013,9990315027,Polpa de Tapereba Reduzida,0.1084,0.0506,0.0578,2026-07-16,2026-07-15,Produzida
4636,05104117,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.081,0.081,0,2026-07-16,2026-07-15,Produzida
4636,05104117,9990311041,Ganache maracujá,0.099,0.099,0,2026-07-16,2026-07-15,Produzida
4637,9990311041,0020305008,Massa de Chocolate - Mocajuba Intenso,0.2061,0,0.2061,2026-07-16,2026-07-15,Produzida
4637,9990311041,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0229,0.0229,0,2026-07-16,2026-07-15,Produzida
4637,9990311041,0260305001,Massa de Chocolate - Moju Intenso,0,0.2061,-0.2061,2026-07-16,2026-07-15,Produzida
4637,9990311041,9990107001,MANTEIGA DE CACAU desodorizada,0.0038,0.0038,0,2026-07-16,2026-07-15,Produzida
4637,9990311041,9990111006,Manteiga de Leite,0.0342,0.0342,0,2026-07-16,2026-07-15,Produzida
4637,9990311041,9990111008,Xarope de glucose,0.042,0.042,0,2026-07-16,2026-07-15,Produzida
4637,9990311041,9990111021,DEXTROSE,0.0572,0.0572,0,2026-07-16,2026-07-15,Produzida
4637,9990311041,9990111023,Sorbitol em Pó,0.0458,0.0458,0,2026-07-16,2026-07-15,Produzida
4637,9990311041,999011184,Maracujá Liofilizado,0.006,0.006,0,2026-07-16,2026-07-15,Produzida
4637,9990311041,9990315025,Polpa de Maracujá Reduzida,0.0876,0.0876,0,2026-07-16,2026-07-15,Produzida
4638,05104118,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0727,0.0727,0,2026-07-16,2026-07-15,Produzida
4638,05104118,9990111056,Castanha do Pará,0.0073,0.0073,0,2026-07-16,2026-07-15,Produzida
4639,05104071,0020305008,Massa de Chocolate - Mocajuba Intenso,0.4725,0,0.4725,2026-07-17,2026-07-15,Produzida
4639,05104071,0260305001,Massa de Chocolate - Moju Intenso,0,0.4725,-0.4725,2026-07-17,2026-07-15,Produzida
4639,05104071,9990311025,Ganache Chocolate intenso,0.6,0.5775,0.0225,2026-07-17,2026-07-15,Produzida
4640,9990311025,0020305008,Massa de Chocolate - Mocajuba Intenso,0.3509,0,0.3509,2026-07-17,2026-07-15,Produzida
4640,9990311025,0140106804,Açúcar invertido,0.0327,0.0327,0,2026-07-17,2026-07-15,Produzida
4640,9990311025,0260305001,Massa de Chocolate - Moju Intenso,0,0.3509,-0.3509,2026-07-17,2026-07-15,Produzida
4640,9990311025,9990107001,MANTEIGA DE CACAU desodorizada,0.0059,0.0059,0,2026-07-17,2026-07-15,Produzida
4640,9990311025,9990111003,Creme de Leite UHT 25%,0.1482,0.1482,0,2026-07-17,2026-07-15,Produzida
4640,9990311025,9990111006,Manteiga de Leite,0.0273,0.0273,0,2026-07-17,2026-07-15,Produzida
4640,9990311025,9990111023,Sorbitol em Pó,0.0351,0.0351,0,2026-07-17,2026-07-15,Produzida
4641,0100305003,0100305002,Massa Paiter Ao Leite Teste,3,2.616,0.384,2026-07-17,2026-07-15,Produzida
4642,05104016,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.1016,0.1016,0,2026-07-17,2026-07-15,Produzida
4642,05104016,9990311041,Ganache maracujá,0.401,0.1525,0.2485,2026-07-17,2026-07-15,Produzida
4643,0100305004,0100305001,Massa Paiter Intenso Teste,3,2.68,0.32,2026-07-17,2026-07-15,Produzida
4644,05104012,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.207,0.207,0,2026-07-17,2026-07-15,Produzida
4644,05104012,9990311031,Praliné Pistache colagem,0.253,0.253,0,2026-07-17,2026-07-15,Produzida
4645,05104039,0020305008,Massa de Chocolate - Mocajuba Intenso,0.081,0,0.081,2026-07-17,2026-07-15,Produzida
4645,05104039,0260305001,Massa de Chocolate - Moju Intenso,0,0.081,-0.081,2026-07-17,2026-07-15,Produzida
4645,05104039,9990311013,Ganache de Taperebá,0.19,0.099,0.091,2026-07-17,2026-07-15,Produzida
4646,05104008,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.3015,0.3015,0,2026-07-17,2026-07-15,Produzida
4646,05104008,9990311030,Praliné de Avelã colagem,0.3685,0.3685,0,2026-07-17,2026-07-15,Produzida
4647,05104007,0020305008,Massa de Chocolate - Mocajuba Intenso,0.0585,0,0.0585,2026-07-17,2026-07-15,Produzida
4647,05104007,0260305001,Massa de Chocolate - Moju Intenso,0,0.0585,-0.0585,2026-07-17,2026-07-15,Produzida
4647,05104007,9990311030,Praliné de Avelã colagem,0.0715,0.0715,0,2026-07-17,2026-07-15,Produzida
4648,05104059,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0935,0.0935,0,2026-07-17,2026-07-15,Produzida
4648,05104059,9990311042,Recheio Doce de Cupuaçu,0.19,0.0765,0.1135,2026-07-17,2026-07-15,Produzida
4649,05004058,0050321014,Barras com recheios - 80g   amargo 63%,116,116,0,2026-07-17,2026-07-17,Produzida
4649,05004058,0190213056,Envelope plastico transparente,116,116,0,2026-07-17,2026-07-17,Produzida
4649,05004058,0190213167,Caixa ES Intenso Praliné Avelã,116,116,0,2026-07-17,2026-07-17,Produzida
4649,05004058,019021424,CARTÃO QR,116,116,0,2026-07-17,2026-07-17,Produzida
4650,0050321014,0020305008,Massa de Chocolate - Mocajuba Intenso,4.0716,0,4.0716,2026-07-17,2026-07-15,Produzida
4650,0050321014,0260305001,Massa de Chocolate - Moju Intenso,0,4.0716,-4.0716,2026-07-17,2026-07-15,Produzida
4650,0050321014,9990311030,Praliné de Avelã colagem,5.2084,5.2084,0,2026-07-17,2026-07-15,Produzida
4652,05104132,0020315001,Bolo de Chocolate Loja,1,0.95,0.05,2026-07-17,2026-07-17,Produzida
4654,05104132,0020315001,Bolo de Chocolate Loja,0.95,0.95,0,2026-07-17,2026-07-17,Produzida
4655,05004016,0050305010,PP LÍNGUA DE ONÇA 5G PRALINÉ,3152,3152,0,2026-07-17,2026-07-17,Produzida
4655,05004016,0190213051,Caixa Base  LO 80g,197,197,0,2026-07-17,2026-07-17,Produzida
4655,05004016,0190213052,Luva LO 80GR ao leite com Praliné,197,197,0,2026-07-17,2026-07-17,Produzida
4655,05004016,0190213060,Berço termoformado LO,197,197,0,2026-07-17,2026-07-17,Produzida
4655,05004016,019021424,CARTÃO QR,197,197,0,2026-07-17,2026-07-17,Produzida
4655,05004016,9990712045,Etiqueta Lacre 2 - Adesivo transparente,197,197,0,2026-07-17,2026-07-17,Produzida
4655,05004016,0050305010,PP LÍNGUA DE ONÇA 5G PRALINÉ,3152,3152,0,2026-07-20,2026-07-20,Produzida
4655,05004016,0190213051,Caixa Base  LO 80g,197,197,0,2026-07-20,2026-07-20,Produzida
4655,05004016,0190213052,Luva LO 80GR ao leite com Praliné,197,197,0,2026-07-20,2026-07-20,Produzida
4655,05004016,0190213060,Berço termoformado LO,197,197,0,2026-07-20,2026-07-20,Produzida
4655,05004016,019021424,CARTÃO QR,197,197,0,2026-07-20,2026-07-20,Produzida
4655,05004016,9990712045,Etiqueta Lacre 2 - Adesivo transparente,197,197,0,2026-07-20,2026-07-20,Produzida
4655,05004016,0050305010,PP LÍNGUA DE ONÇA 5G PRALINÉ,3152,3152,0,2026-07-21,2026-07-21,Produzida
4655,05004016,0190213051,Caixa Base  LO 80g,197,197,0,2026-07-21,2026-07-21,Produzida
4655,05004016,0190213052,Luva LO 80GR ao leite com Praliné,197,197,0,2026-07-21,2026-07-21,Produzida
4655,05004016,0190213060,Berço termoformado LO,197,197,0,2026-07-21,2026-07-21,Produzida
4655,05004016,019021424,CARTÃO QR,197,197,0,2026-07-21,2026-07-21,Produzida
4655,05004016,9990712045,Etiqueta Lacre 2 - Adesivo transparente,197,197,0,2026-07-21,2026-07-21,Produzida
4656,0050305010,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,9.8842,9.8842,0,2026-07-17,2026-07-16,Produzida
4656,0050305010,9990307008,Pomada de manteiga de cacau,0,0.0998,-0.0998,2026-07-17,2026-07-16,Produzida
4656,0050305010,9990311030,Praliné de Avelã colagem,6.656,6.656,0,2026-07-17,2026-07-16,Produzida
4657,0050308012,0050108008,Biscoito de castanha do Pará,7.9486,7.9486,0,2026-07-20,2026-07-20,Produzida
4657,0050308012,0210305004,Massa  de Cupuaçu - Sakaguchi,7.0484,7.0484,0,2026-07-20,2026-07-20,Produzida
4657,0050308012,9990111001,Flor de Sal,0.003,0.003,0,2026-07-20,2026-07-20,Produzida
4658,0050308015,0050308012,BISCOITO DE CASTANHA DO PARÁ COM COBERTU,15,15,0,2026-07-20,2026-07-20,Produzida
4658,0050308015,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,0,100,-100,2026-07-20,2026-07-20,Produzida
4658,0050308015,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0,0.33,-0.33,2026-07-20,2026-07-20,Produzida
4659,0050305025,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,6.048,6.048,0,2026-07-20,2026-07-16,Produzida
4659,0050305025,9990311009,Recheio Yara Maracujá,2.4,2.394,0.006,2026-07-20,2026-07-16,Produzida
4659,0050305025,9990311038,Recheio Caramelo Maracujá,1.638,1.638,0,2026-07-20,2026-07-16,Produzida
4660,9990311009,0140106805,Açúcar refinado,0.6854,0.6854,0,2026-07-20,2026-07-17,Produzida
4660,9990311009,9990111000,Agua Mineral sem gás,0,0.8366,-0.8366,2026-07-20,2026-07-17,Produzida
4660,9990311009,9990111004,Baunilha em Fava,0.001,0.001,0,2026-07-20,2026-07-17,Produzida
4660,9990311009,9990111007,Clara em Pó,0.0326,0.0326,0,2026-07-20,2026-07-17,Produzida
4660,9990311009,9990111008,Xarope de glucose,0.769,0.769,0,2026-07-20,2026-07-17,Produzida
4660,9990311009,9990111009,Gelatina incolor,0.0346,0.0346,0,2026-07-20,2026-07-17,Produzida
4660,9990311009,9990311038,Recheio Caramelo Maracujá,0.1128,0.1128,0,2026-07-20,2026-07-17,Produzida
4661,0050308011,0050108008,Biscoito de castanha do Pará,2.7079,2.7079,0,2026-07-20,2026-07-16,Produzida
4661,0050308011,0050111002,Aromatizante Puxuri,0.001,0.001,0,2026-07-20,2026-07-16,Produzida
4661,0050308011,0050305009,Massa de Chocolate - Chocolate 60% - Sak,2.6,2.3819,0.2181,2026-07-20,2026-07-16,Produzida
4661,0050308011,9990111001,Flor de Sal,0.0092,0.0092,0,2026-07-20,2026-07-16,Produzida
4662,0050308014,0050308011,Biscoito de castanha do Pará banhado com,5.1,5.1,0,2026-07-20,2026-07-20,Produzida
4662,0050308014,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,0,34,-34,2026-07-20,2026-07-20,Produzida
4662,0050308014,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0,0.1122,-0.1122,2026-07-20,2026-07-20,Produzida
4664,05004043,0050305025,FORMIGUEIRO MARACUJÁ 16g,150,150,0,2026-07-20,2026-07-20,Produzida
4664,05004043,0190213072,Caixa formigueiro Maracuja,30,30,0,2026-07-20,2026-07-20,Produzida
4664,05004043,019021424,CARTÃO QR,30,30,0,2026-07-20,2026-07-20,Produzida
4664,05004043,9990712045,Etiqueta Lacre 2 - Adesivo transparente,30,30,0,2026-07-20,2026-07-20,Produzida
4665,05104033,0050305025,FORMIGUEIRO MARACUJÁ 16g,480,480,0,2026-07-20,2026-07-16,Produzida
4666,05004058,0050321014,Barras com recheios - 80g   amargo 63%,76,76,0,2026-07-20,2026-07-20,Produzida
4666,05004058,0190213056,Envelope plastico transparente,76,76,0,2026-07-20,2026-07-20,Produzida
4666,05004058,0190213167,Caixa ES Intenso Praliné Avelã,76,76,0,2026-07-20,2026-07-20,Produzida
4666,05004058,019021424,CARTÃO QR,76,76,0,2026-07-20,2026-07-20,Produzida
4667,0050321014,0020305008,Massa de Chocolate - Mocajuba Intenso,2.6676,0,2.6676,2026-07-20,2026-07-17,Produzida
4667,0050321014,0260305001,Massa de Chocolate - Moju Intenso,0,2.6676,-2.6676,2026-07-20,2026-07-17,Produzida
4667,0050321014,9990311030,Praliné de Avelã colagem,2.7958,3.4124,-0.6166,2026-07-20,2026-07-17,Produzida
4670,0050304006,0050303003,Nibs de Cacau - Sakaguchi(PA),60,0,60,2026-07-21,2026-07-21,Produzida
4672,05104077,0050308014,Biscoito 150 gr com choco,0,2,-2,2026-07-20,2026-07-20,Produzida
4672,05104077,05004047,Biscoito Cast. Pará Chocolate 60% 150g,2,0,2,2026-07-20,2026-07-20,Produzida
4674,9990311030,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,9.5775,9.5775,0,2026-07-22,2026-07-21,Produzida
4674,9990311030,9990107001,MANTEIGA DE CACAU desodorizada,2.8417,2.8416,0.0001,2026-07-22,2026-07-21,Produzida
4674,9990311030,9990307008,Pomada de manteiga de cacau,0,0.4493,-0.4493,2026-07-22,2026-07-21,Produzida
4674,9990311030,9990311043,Praliné de Avelã,30.431,29.9265,0.5045,2026-07-22,2026-07-21,Produzida
4675,9990311043,0140106805,Açúcar refinado,14.0838,12,2.0838,2026-07-22,2026-07-21,Produzida
4675,9990311043,9990111020,Avelã,20,18,2,2026-07-22,2026-07-21,Produzida
4676,05104061,0050305010,PP LÍNGUA DE ONÇA 5G PRALINÉ,176,71,105,2026-07-22,2026-07-22,Produzida
4678,0260305001,0140106004,Açúcar Demerara,7.2,9,-1.8,2026-07-22,2026-07-06,Produzida
4678,0260305001,0260304001,Liquor de Cacau - Moju,13,13.825,-0.825,2026-07-22,2026-07-06,Produzida
4678,0260305001,9990107001,MANTEIGA DE CACAU desodorizada,2.1,2.1,0,2026-07-22,2026-07-06,Produzida
4678,0260305001,9990111005,Lecitina de Soja,0.075,0.075,0,2026-07-22,2026-07-06,Produzida
4679,0260304001,0260303001,Nibs de Cacau Moju,15.425,13,2.425,2026-07-22,2026-07-06,Produzida
4682,05004148,0190213116,Fundo Caixa 14 bombons,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,0190213124,Forminha para Bombons Caixas,560,560,0,2026-07-23,2026-07-23,Produzida
4682,05004148,0190213130,Berço Base Caixa 14 Bombons,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,0190213133,Berço interno caixa 14 bombons,80,80,0,2026-07-23,2026-07-23,Produzida
4682,05004148,0190213134,Folder das Caixas de 14 Bombons,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,01902131562,Candy Pad branco caixa 14,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,0190213172,Tampa Caixa 14 bombons,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,019021424,CARTÃO QR,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104109,Bombom NM Mini Lua Cheia ao Leite 10g,80,80,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104110,Bombom NM Choc Lt Praliné de Avelã 9g,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104111,Bombom NM Choc Int Praliné de Avelã 9g,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104112,Bombom NM Choc Int Ganache Int 11g,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104113,Bombom NM Chocolate ao Leite 11g,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104114,Bombom NM Chocolate Leite Pistache 10g,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104115,Bombom NM Choc Lt  Doce de Cupuaçu 10g,80,80,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104116,Bombom NM Chocolate Intenso Taperebá 10g,80,80,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104117,Bombom NM Chocolate LT Maracujá 9g,80,80,0,2026-07-23,2026-07-23,Produzida
4682,05004148,05104118,Bombom NM Choc Lt Castanha do Pará 8g,40,40,0,2026-07-23,2026-07-23,Produzida
4682,05004148,9990712045,Etiqueta Lacre 2 - Adesivo transparente,40,0,40,2026-07-23,2026-07-23,Produzida
4683,05104109,0050305026,Mini Lua Cheia Ao Leite 10g,120,120,0,2026-07-23,2026-07-22,Produzida
4685,0050305026,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.2832,0.1416,0.1416,2026-07-23,2026-07-22,Produzida
4685,0050305026,9990111042,Xerem de Castanha de Caju,0.1584,0.0792,0.0792,2026-07-23,2026-07-22,Produzida
4685,0050305026,9990311040,Colagem praliné para lua cheia,1.9584,0.9792,0.9792,2026-07-23,2026-07-22,Produzida
4686,05104110,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.243,0.243,0,2026-07-23,2026-07-22,Produzida
4686,05104110,9990311030,Praliné de Avelã colagem,0.297,0.297,0,2026-07-23,2026-07-22,Produzida
4687,05104111,0260305001,Massa de Chocolate - Moju Intenso,0.243,0.243,0,2026-07-23,2026-07-22,Produzida
4687,05104111,9990311030,Praliné de Avelã colagem,0.297,0.297,0,2026-07-23,2026-07-22,Produzida
4688,05104112,0260305001,Massa de Chocolate - Moju Intenso,0.297,0.297,0,2026-07-23,2026-07-22,Produzida
